y,m,d,Tair,Prec,Pet,Qobs
2001,12,16,11.5,0.1,0.85,1.209
2001,12,17,6.7,10.2,0.66,1.318
2001,12,18,5.8,8,0.71,2.502
2001,12,19,7.8,1.7,0.76,1.758
2001,12,20,8.3,2.2,0.77,1.555
2001,12,21,2.8,1.9,0.7,1.459
2001,12,22,1.5,0,0.98,1.115
2001,12,23,2.5,0,1.02,1.193
2001,12,24,3.9,0,1.15,1.109
2001,12,25,3.7,0,1.13,1.059
2001,12,26,3.3,0,1.06,0.792
2001,12,27,4.1,0,1.1,0.723
2001,12,28,3.2,0,1.1,1.207
2001,12,29,3.2,0,1.11,1.042
2001,12,30,3.5,0,1.27,0.896
2001,12,31,4.8,0,1.11,0.841
2002,1,1,7.2,0,1.31,1.022
2002,1,2,5.6,0,1.35,0.983
2002,1,3,5.1,0,1.29,0.91
2002,1,4,6.4,0,1.52,0.848
2002,1,5,6.7,0,1.45,0.894
2002,1,6,8,0,1.55,0.944
2002,1,7,9.7,0,1.48,0.937
2002,1,8,7.4,0,1.29,1.135
2002,1,9,7.3,0,1.25,0.955
2002,1,10,9.8,0,1.44,1.028
2002,1,11,13.1,0,1.34,0.798
2002,1,12,14.1,0,1.67,0.609
2002,1,13,14.1,0,1.04,1.187
2002,1,14,15,0.1,1.09,0.763
2002,1,15,16.1,16.7,1.03,1.559
2002,1,16,14.7,2.3,1.01,1.624
2002,1,17,10.8,0,1.06,1.403
2002,1,18,4.5,13.4,0.72,1.642
2002,1,19,3.8,1.7,0.7,1.807
2002,1,20,3,2.9,0.64,1.76
2002,1,21,3.9,0.1,1.22,1.256
2002,1,22,4.8,0,1.32,1.334
2002,1,23,5.7,0,1.22,1.472
2002,1,24,6.2,13.8,0.83,1.684
2002,1,25,6.2,40,0.76,5.565
2002,1,26,5.3,0.6,0.9,4.061
2002,1,27,6,0.2,0.84,2.465
2002,1,28,5.9,2.8,0.81,2.139
2002,1,29,7.4,0.1,1.49,1.659
2002,1,30,7,0,1.13,1.684
2002,1,31,6.9,3.2,0.89,1.577
2002,2,1,3.9,13.8,0.77,1.885
2002,2,2,4.1,0,1.22,1.78
2002,2,3,5.7,0.3,1.22,1.849
2002,2,4,7.4,13.2,0.89,1.813
2002,2,5,7.9,1.3,0.92,2.085
2002,2,6,9.9,0,1.37,1.813
2002,2,7,11.3,0.1,1.05,1.688
2002,2,8,11.1,7,1.05,1.831
2002,2,9,11.9,2.8,1.05,1.452
2002,2,10,8.4,7,1.36,1.535
2002,2,11,6.8,0,1.72,1.354
2002,2,12,8.8,0,1.91,1.47
2002,2,13,9.3,0,1.04,1.302
2002,2,14,13.9,0,1.39,1.311
2002,2,15,10.2,5.4,1.07,1.405
2002,2,16,13.5,0.1,1.82,1.144
2002,2,17,13.9,0,1.61,1.287
2002,2,18,13.4,0,1.86,1.117
2002,2,19,15.1,0.2,1.41,1.122
2002,2,20,14.1,0.1,2.14,1.251
2002,2,21,13.8,0,1.86,0.941
2002,2,22,17.2,0,2.75,0.863
2002,2,23,13.5,10.1,1.18,1.238
2002,2,24,11.5,0,1.6,1.432
2002,2,25,14.4,0,2.46,1.487
2002,2,26,17.6,0.1,2.17,1.129
2002,2,27,18.6,0,2.73,0.932
2002,2,28,17.7,0,2.67,0.593
2002,3,1,18.4,0,1.76,0.772
2002,3,2,17.3,0.1,1.79,0.905
2002,3,3,16.3,0,1.58,0.926
2002,3,4,17.4,0,1.97,0.87
2002,3,5,7.7,6.2,1.28,0.856
2002,3,6,6.9,0,1.94,0.665
2002,3,7,9,0,2.35,0.798
2002,3,8,11.5,0,2.74,0.809
2002,3,9,13.2,0,1.41,0.792
2002,3,10,14.6,0.5,1.72,0.758
2002,3,11,14.3,1.2,1.81,0.674
2002,3,12,17.4,2.5,2.45,0.727
2002,3,13,16,25.3,1.51,0.939
2002,3,14,17.2,7.1,1.58,2.03
2002,3,15,17.3,12.7,1.52,3.227
2002,3,16,13.4,6.8,1.39,4.151
2002,3,17,13.7,8.6,1.43,3.263
2002,3,18,15.5,0,2.34,2.592
2002,3,19,16.9,0,2.63,1.994
2002,3,20,18.5,0,2.87,1.849
2002,3,21,20.9,0.1,2.95,1.831
2002,3,22,14.9,0.4,1.56,1.541
2002,3,23,11.2,5,1.33,1.109
2002,3,24,11.1,51.5,1.37,4.623
2002,3,25,12.8,5.9,1.5,6.526
2002,3,26,17.3,0.5,2.02,3.481
2002,3,27,19.8,12.3,2.73,4.006
2002,3,28,18.2,15.6,1.68,4.75
2002,3,29,14.8,0.5,1.58,5.148
2002,3,30,16.8,0,2.97,3.046
2002,3,31,17.3,0,3.02,2.484
2002,4,1,20.5,0,3.85,2.012
2002,4,2,21.5,0,3.15,1.766
2002,4,3,22.8,0.1,3.95,1.632
2002,4,4,21.9,0,2.37,1.751
2002,4,5,24.1,2.3,4.11,1.74
2002,4,6,22.3,9.3,3.5,1.793
2002,4,7,22.6,0,3.73,1.633
2002,4,8,17.2,7,1.78,2.049
2002,4,9,13.8,8,1.57,2.085
2002,4,10,12.3,33.5,1.45,3.1
2002,4,11,10.3,10.1,1.57,4.949
2002,4,12,12.9,0.1,3.09,2.901
2002,4,13,15.8,0,3.72,2.32
2002,4,14,19.4,0,4.36,2.049
2002,4,15,24.2,0,3.86,1.559
2002,4,16,24.1,0,2.92,1.177
2002,4,17,20.1,0,2.25,1.26
2002,4,18,13.2,45,1.5,2.52
2002,4,19,16.9,0.3,2.57,2.447
2002,4,20,20.8,0.4,2.22,1.94
2002,4,21,22.9,0,2.31,1.682
2002,4,22,24.3,0.1,3.52,1.487
2002,4,23,24.4,0,2.61,1.403
2002,4,24,18.6,39,1.86,3.336
2002,4,25,12.4,27.7,1.59,5.275
2002,4,26,14.4,28.2,1.65,9.644
2002,4,27,17.6,0.3,1.87,5.729
2002,4,28,21.7,0,3.96,3.426
2002,4,29,22.3,0,4.62,2.61
2002,4,30,23.6,0.2,4.28,2.339
2002,5,1,25.7,0.1,4.63,1.661
2002,5,2,25.6,0,4.82,1.61
2002,5,3,24.5,0.1,3.82,1.505
2002,5,4,24.3,5.7,3.33,1.809
2002,5,5,24.7,0.1,3.48,2.357
2002,5,6,25.2,0,4.98,1.885
2002,5,7,23.4,0,4.25,1.492
2002,5,8,19.9,6.5,2.03,1.541
2002,5,9,21.9,1.4,2.68,2.121
2002,5,10,18.6,68.3,1.86,7.958
2002,5,11,18.7,11.7,2.06,5.565
2002,5,12,22,0.1,2.12,3.372
2002,5,13,21.7,0.1,2.09,2.846
2002,5,14,23.2,14.2,2.55,2.556
2002,5,15,21.8,1.8,4.44,3.589
2002,5,16,20.8,0,3.86,2.719
2002,5,17,20.4,10.8,2.89,2.774
2002,5,18,19.8,0,4.15,2.592
2002,5,19,19.3,0.9,2.01,2.32
2002,5,20,21.6,2.2,2.1,2.121
2002,5,21,22.1,15.4,2.16,2.665
2002,5,22,20.1,8.3,2,4.586
2002,5,23,18.5,0,2.02,4.278
2002,5,24,20.5,0,2.09,2.991
2002,5,25,21,0,2.23,2.538
2002,5,26,21.7,0,4.32,2.284
2002,5,27,22.2,0,4.66,2.049
2002,5,28,23.8,0,4.57,1.769
2002,5,29,25,0,4.7,1.8
2002,5,30,23.7,31.2,2.53,2.012
2002,5,31,23.1,0,3.85,2.212
2002,6,1,24.1,0,4.88,1.682
2002,6,2,24.7,0.1,4.52,1.688
2002,6,3,25.1,0,4.87,1.595
2002,6,4,24.9,0,5.41,1.432
2002,6,5,26,0,5.31,1.274
2002,6,6,25.8,0,2.96,1.309
2002,6,7,26.3,0,5.01,1.202
2002,6,8,27.1,0,5.24,1.374
2002,6,9,26.9,0.1,4.22,1.361
2002,6,10,27.3,0.1,4.71,0.977
2002,6,11,23.6,94.8,2.38,12.128
2002,6,12,25.5,0,4.82,6.816
2002,6,13,25,6.2,4.14,2.719
2002,6,14,19.5,91.9,2.01,20.685
2002,6,15,21.5,65.7,2.15,49.309
2002,6,16,21.7,214,2.12,126.935
2002,6,17,22.5,7.2,2.18,49.074
2002,6,18,21.8,30.2,2.16,30.728
2002,6,19,25.3,1.2,2.78,18.582
2002,6,20,26.6,0.1,3.78,10.786
2002,6,21,28.4,0.1,5.46,8.339
2002,6,22,28.1,0,5.82,6.689
2002,6,23,28.5,0,5.71,6.2
2002,6,24,29.2,0,5.81,5.674
2002,6,25,26.8,20.2,2.96,6.744
2002,6,26,23.7,1.7,2.59,7.578
2002,6,27,26.8,0.1,3.59,5.185
2002,6,28,26.8,0.5,2.36,4.514
2002,6,29,24.1,17.2,2.28,5.656
2002,6,30,23,59.1,2.14,18.582
2002,7,1,23.2,30.2,2.18,19.887
2002,7,2,26.5,0,3.89,9.209
2002,7,3,26.7,1.5,4.86,6.182
2002,7,4,26.2,0.1,5,5.874
2002,7,5,26.8,0,5.57,4.858
2002,7,6,26.3,16.6,4.46,6.164
2002,7,7,24.7,19.9,2.39,9.064
2002,7,8,24.3,15.4,2.28,9.336
2002,7,9,21.6,33.4,2.09,11.04
2002,7,10,24.6,0.7,2.3,8.248
2002,7,11,26.6,3.4,3.09,6.635
2002,7,12,26.5,4.2,3.49,6.019
2002,7,13,26.9,0.8,4.9,6.109
2002,7,14,27.5,0.1,4.9,4.623
2002,7,15,28.8,0,4.98,4.151
2002,7,16,29.4,0,5.33,3.916
2002,7,17,27.6,0.4,3.44,3.916
2002,7,18,26.8,3.4,2.62,4.387
2002,7,19,26,11.3,2.7,7.541
2002,7,20,24.4,34.6,2.17,19.832
2002,7,21,25.2,4.4,2.41,9.1
2002,7,22,27,0.1,5.2,6.508
2002,7,23,26.6,0,5.34,4.441
2002,7,24,27.2,0,5.61,3.861
2002,7,25,27.3,0,5.06,3.589
2002,7,26,28.1,3,4.99,4.659
2002,7,27,26.6,2.3,4.93,5.493
2002,7,28,26.9,8,4.67,5.239
2002,7,29,27.5,0,5,3.753
2002,7,30,28.1,0,4.78,3.444
2002,7,31,27.8,0,4.77,3.299
2002,8,1,26.7,0.1,3.64,3.082
2002,8,2,27.1,5.4,3.33,3.227
2002,8,3,27.5,0.1,4.12,3.245
2002,8,4,27,11.5,3.18,3.227
2002,8,5,24.9,2.5,2.21,3.336
2002,8,6,25.1,5.7,2.23,3.644
2002,8,7,24.7,4.9,2.19,4.532
2002,8,8,23.7,39.1,2.07,10.424
2002,8,9,23.1,19.7,2.03,8.103
2002,8,10,21.3,19.7,2.02,7.415
2002,8,11,23.7,0.1,3,6.037
2002,8,12,25.5,0,3.56,4.206
2002,8,13,26.1,1.6,3.88,3.988
2002,8,14,26.3,0,3.67,4.006
2002,8,15,25.1,1.3,2.86,4.423
2002,8,16,25.2,2.3,2.56,5.982
2002,8,17,25.1,0.8,2.83,4.877
2002,8,18,25.6,0,3.43,4.224
2002,8,19,26.3,0.1,3.61,3.39
2002,8,20,27.5,3,4.73,3.245
2002,8,21,27.7,0,4.82,2.937
2002,8,22,27.4,0.8,4.76,2.864
2002,8,23,28.1,0,5.08,2.937
2002,8,24,29,0,4.97,2.937
2002,8,25,28.7,0,4.88,2.357
2002,8,26,27.7,0,4.85,2.429
2002,8,27,26.2,0.1,3.84,2.574
2002,8,28,26.8,1.1,4.22,2.756
2002,8,29,26.2,0,4.32,2.592
2002,8,30,25.5,0,4.49,2.157
2002,8,31,25.1,3.1,4.24,2.375
2002,9,1,25.9,0,4.21,2.302
2002,9,2,26.1,0,4.77,2.248
2002,9,3,25.7,0,4.66,1.885
2002,9,4,24.8,0,4.33,2.121
2002,9,5,25.8,0,4.22,1.831
2002,9,6,24.5,0,4.69,1.787
2002,9,7,22,0.1,3.25,1.771
2002,9,8,21.9,6.8,1.89,2.284
2002,9,9,24.5,0,3.99,2.212
2002,9,10,26.6,0.1,3.33,2.157
2002,9,11,26.2,0.1,3.75,2.03
2002,9,12,26.5,0.1,4,2.266
2002,9,13,25.8,1.1,2.55,2.411
2002,9,14,26,6.6,2.67,2.157
2002,9,15,22.8,34.7,1.82,2.882
2002,9,16,19.6,0.7,1.72,3.372
2002,9,17,20.8,1.4,1.75,2.339
2002,9,18,23.6,1.1,2.74,2.665
2002,9,19,25.3,0.2,2.46,2.248
2002,9,20,25.3,0,3.2,2.157
2002,9,21,25.5,0,4.06,1.994
2002,9,22,21.2,0.1,1.88,1.885
2002,9,23,20.4,0.1,1.86,1.922
2002,9,24,18.3,0.9,1.6,1.737
2002,9,25,17.8,1,2.01,1.702
2002,9,26,18.4,0,2.22,1.724
2002,9,27,18.3,24.4,1.54,2.52
2002,9,28,19,1,1.58,2.864
2002,9,29,20.3,0.1,1.7,2.012
2002,9,30,21.1,0.1,3.06,1.795
2002,10,1,20.9,0.1,2.9,1.65
2002,10,2,20,0,3.45,1.697
2002,10,3,19.9,0,3.34,1.742
2002,10,4,21.3,0,3.64,1.385
2002,10,5,19.9,0.4,1.54,1.798
2002,10,6,18.1,17.3,2.08,2.465
2002,10,7,16.3,0,2.62,2.085
2002,10,8,15.4,0,2.75,1.633
2002,10,9,15.2,0,2.89,1.396
2002,10,10,16.4,0,2.9,1.555
2002,10,11,18.3,0,3.18,1.639
2002,10,12,21.1,0,3.06,1.487
2002,10,13,21.7,0,3.11,1.626
2002,10,14,20.9,0,2.9,1.318
2002,10,15,20.5,0,3.08,1.387
2002,10,16,19.8,2.9,1.91,1.633
2002,10,17,20.3,8.8,1.6,2.737
2002,10,18,19.7,54.3,1.7,12.164
2002,10,19,19.9,0,2.47,3.843
2002,10,20,16.9,35.9,1.31,6.581
2002,10,21,15.7,0.5,1.28,7.161
2002,10,22,15,15.1,1.19,4.732
2002,10,23,13,5.6,1.14,4.369
2002,10,24,13.7,0,1.65,3.1
2002,10,25,16.8,0,2.53,2.665
2002,10,26,15.4,0,1.27,2.375
2002,10,27,16.8,0.1,1.91,2.302
2002,10,28,16.4,3.4,1.22,2.447
2002,10,29,16,27.2,1.17,5.565
2002,10,30,16.2,50.2,1.16,22.896
2002,10,31,16.3,16.1,1.17,12.2
2002,11,1,15.3,0.1,1.28,7.505
2002,11,2,14.1,0,1.87,4.858
2002,11,3,11.6,0,2.08,3.336
2002,11,4,10.3,0,1.89,2.882
2002,11,5,11.7,0,2.04,2.81
2002,11,6,13.3,0,1.39,2.465
2002,11,7,15.1,0,2.01,2.375
2002,11,8,14.8,0,2.1,2.447
2002,11,9,12.8,0,1.91,2.012
2002,11,10,13.5,0,1.94,2.121
2002,11,11,16.3,0,1.88,2.32
2002,11,12,18.2,0,1.98,2.049
2002,11,13,18.6,8,1.17,2.484
2002,11,14,18.9,0.1,1.17,1.922
2002,11,15,15.3,19.4,1.04,2.901
2002,11,16,12.3,5.3,0.96,3.517
2002,11,17,13.1,0,1.93,2.139
2002,11,18,12.1,0,1.71,1.994
2002,11,19,14.1,0.5,1.13,1.849
2002,11,20,14.9,1,1.09,1.994
2002,11,21,11.1,0.9,1.01,1.849
2002,11,22,11.6,0.1,0.92,1.777
2002,11,23,13.7,0,0.99,1.849
2002,11,24,11.3,0,0.93,1.78
2002,11,25,9.9,0,1.52,1.867
2002,11,26,9.5,0,1.51,1.758
2002,11,27,11.1,0.1,1.14,1.755
2002,11,28,10.8,10.2,0.87,1.849
2002,11,29,14.3,0,1.6,1.831
2002,11,30,15,0.1,0.97,1.903
2002,12,1,14.5,4.7,0.92,1.922
2002,12,2,14.2,36.7,0.94,4.949
2002,12,3,15.7,15.9,0.98,6.581
2002,12,4,17.1,0.4,1.38,5.928
2002,12,5,20,0.1,1.63,3.898
2002,12,6,19.9,0.2,1.43,3.082
2002,12,7,10.7,1,0.99,2.991
2002,12,8,5.2,5.1,0.74,2.774
2002,12,9,4.4,0,1.23,2.393
2002,12,10,4.6,0,1.01,2.484
2002,12,11,5.2,2.8,0.7,2.357
2002,12,12,8.2,0.1,1.3,2.266
2002,12,13,7.2,0,1.19,2.157
2002,12,14,7.8,0,1.31,2.103
2002,12,15,11.6,0.2,1.13,2.266
2002,12,16,13.5,0.1,1.39,2.03
2002,12,17,15.2,0,1.52,1.994
2002,12,18,14.9,18.9,0.97,2.194
2002,12,19,9.3,12.8,0.79,3.136
2002,12,20,8.8,3,0.77,3.1
2002,12,21,9.2,1.5,0.78,2.61
2002,12,22,9.5,0.2,0.81,2.284
2002,12,23,9.3,0.7,0.8,2.121
2002,12,24,9.1,0.1,0.79,1.958
2002,12,25,5.8,0.6,0.72,1.717
2002,12,26,0,1.6,0.57,1.813
2002,12,27,0.6,8.1,0.56,1.688
2002,12,28,3.1,0.1,0.66,1.976
2002,12,29,3.6,0.2,0.68,1.922
2002,12,30,3.3,1.9,0.66,1.885
2002,12,31,3.7,0,0.74,1.867
2003,1,1,4.8,0,0.75,1.885
2003,1,2,5.9,6.8,0.7,1.749
2003,1,3,3.6,0.9,1.04,1.768
2003,1,4,3.2,0,0.98,1.755
2003,1,5,4.2,0,0.97,1.831
2003,1,6,0.9,8.5,0.65,2.03
2003,1,7,0.3,11.5,0.57,2.647
2003,1,8,2,0,0.96,2.411
2003,1,9,6.3,0,1.05,2.502
2003,1,10,6.3,0.1,1.41,2.32
2003,1,11,4.6,0,1.22,2.157
2003,1,12,4.2,0,1.24,1.994
2003,1,13,5.2,0,1.26,1.94
2003,1,14,6.2,0,1.57,1.722
2003,1,15,6.3,0,1.05,1.639
2003,1,16,9.4,0,1.55,1.601
2003,1,17,8.6,0,1.47,1.65
2003,1,18,9.5,0,1.48,1.777
2003,1,19,9.1,0,1.63,1.525
2003,1,20,7.7,0,1.72,1.586
2003,1,21,10.1,0,1.71,1.61
2003,1,22,9.9,0.1,1.06,1.429
2003,1,23,5.8,0,1.51,1.158
2003,1,24,5,0.8,0.9,1.236
2003,1,25,8.8,14.2,0.87,1.43
2003,1,26,8.4,14.9,0.8,4.532
2003,1,27,3.7,8.2,0.85,4.369
2003,1,28,3.3,0,1.32,2.901
2003,1,29,6.9,0,1.13,2.194
2003,1,30,9.3,0,1.5,1.958
2003,1,31,11.8,0,1.41,1.849
2003,2,1,5.1,3.7,0.92,1.903
2003,2,2,6.6,0.1,1.26,1.61
2003,2,3,7.2,0.1,0.99,1.764
2003,2,4,7.6,0.7,1.78,1.773
2003,2,5,5.6,0,1.59,1.693
2003,2,6,6.4,0,1.68,1.545
2003,2,7,8.9,0.1,1.09,1.539
2003,2,8,13.7,1.7,1.87,1.903
2003,2,9,14.6,0.1,1.92,1.742
2003,2,10,15.7,0,2.33,2.049
2003,2,11,6.3,0.2,1.11,2.212
2003,2,12,2.2,9.8,0.68,2.139
2003,2,13,4.9,13.7,0.9,2.465
2003,2,14,8.5,12.2,0.97,3.499
2003,2,15,11.4,16.9,1.09,3.753
2003,2,16,8.9,5.7,1.02,5.402
2003,2,17,10.9,0.1,1.73,3.408
2003,2,18,13.3,0.1,1.2,2.846
2003,2,19,12.9,5.2,1.66,2.81
2003,2,20,10.8,0,2.3,2.61
2003,2,21,14.3,0,1.79,2.447
2003,2,22,18.2,0,1.89,2.592
2003,2,23,16.5,0.2,2.39,2.121
2003,2,24,13.9,0,2.3,2.357
2003,2,25,16.1,0,1.83,1.958
2003,2,26,18.1,0,2.16,1.903
2003,2,27,19,0,2.33,1.67
2003,2,28,19.1,0,2.47,1.867
2003,3,1,16.4,5.8,2.58,1.831
2003,3,2,15.8,0,1.76,2.175
2003,3,3,15.9,4.1,1.43,2.085
2003,3,4,8.4,20.1,1.02,3.245
2003,3,5,7.5,20.6,1.06,3.662
2003,3,6,3.8,2.7,0.9,3.934
2003,3,7,4.7,0,1.22,2.882
2003,3,8,6.4,0,1.99,2.592
2003,3,9,7.6,0.1,1.29,2.629
2003,3,10,10.9,0,2.66,2.375
2003,3,11,10.3,0,2.27,2.284
2003,3,12,11.2,8.2,1.34,2.339
2003,3,13,13.5,1.6,1.42,2.23
2003,3,14,16.2,0,2.25,2.139
2003,3,15,17.1,0.6,1.58,2.012
2003,3,16,19.4,1.3,2.95,1.994
2003,3,17,15.7,0.7,1.72,1.7
2003,3,18,7.2,12.9,1.14,2.049
2003,3,19,6.7,17.7,1.1,3.027
2003,3,20,8.2,4.1,1.22,3.499
2003,3,21,12.6,0,3.01,2.683
2003,3,22,13,0.1,2.59,2.121
2003,3,23,12.3,3.9,1.44,2.121
2003,3,24,14.8,0.4,2.13,2.012
2003,3,25,14.2,0,2.83,1.885
2003,3,26,16,0,3.2,1.849
2003,3,27,17.4,1.1,1.71,1.849
2003,3,28,15.9,1.5,1.58,1.94
2003,3,29,16.7,0.2,3.11,1.671
2003,3,30,18.8,0,2.35,1.626
2003,3,31,20.3,0.1,1.89,1.679
2003,4,1,22.8,0,3.03,1.762
2003,4,2,20.8,6.8,2.11,2.067
2003,4,3,15.1,21.3,1.64,2.302
2003,4,4,12.6,3.9,1.38,3.734
2003,4,5,13.5,0.2,1.63,3.009
2003,4,6,14.5,11.2,1.65,2.502
2003,4,7,14.3,17.3,1.6,4.26
2003,4,8,18,0.1,3.49,3.463
2003,4,9,13.5,17,1.62,3.916
2003,4,10,12.5,7.4,1.51,5.33
2003,4,11,18.1,19.8,2.3,5.747
2003,4,12,20.9,23.7,1.96,6.689
2003,4,13,17.5,41.8,1.67,17.421
2003,4,14,13.8,2.6,1.62,11.874
2003,4,15,14.8,0.4,3.01,5.747
2003,4,16,18.9,0,3.77,4.242
2003,4,17,22.1,2.9,2.02,3.988
2003,4,18,22.9,0,3.03,3.336
2003,4,19,23.7,0,3.86,3.172
2003,4,20,23.2,0,4.5,2.864
2003,4,21,21.3,0.4,3.05,2.339
2003,4,22,23.8,0,4.58,2.556
2003,4,23,24.1,0,4.59,2.139
2003,4,24,23.8,0.1,3.87,2.03
2003,4,25,17.8,3.3,3.35,1.958
2003,4,26,19.4,0,4.22,1.958
2003,4,27,23.1,0,4.46,1.548
2003,4,28,24.7,0,4.73,1.622
2003,4,29,23,4.3,3.72,1.396
2003,4,30,19.6,0.2,2.71,1.684
2003,5,1,18.8,0,3.98,1.831
2003,5,2,18.6,0.2,3.4,1.43
2003,5,3,20.2,12.3,1.98,1.753
2003,5,4,22.8,0.1,3.06,2.248
2003,5,5,24.2,0.1,4.1,2.012
2003,5,6,24.9,2.8,3.92,1.994
2003,5,7,25,13.2,2.53,2.447
2003,5,8,22.4,0.2,2.79,3.263
2003,5,9,22,0.1,2.19,2.302
2003,5,10,23.5,0.1,3.29,2.212
2003,5,11,22.8,12.7,2.86,3.172
2003,5,12,24,0.3,2.25,2.556
2003,5,13,23.5,6.7,2.38,2.592
2003,5,14,22.2,28,2.15,3.734
2003,5,15,24.1,0.7,3.79,4.768
2003,5,16,21.8,114.6,2.05,44.233
2003,5,17,20.3,16.7,1.97,29.785
2003,5,18,20.2,3.1,2.41,9.282
2003,5,19,21.3,0,3.61,5.892
2003,5,20,22.7,0,4.47,4.441
2003,5,21,23.5,0,2.39,3.753
2003,5,22,19.9,43.8,2.05,6.925
2003,5,23,20.5,10.6,2.09,7.052
2003,5,24,21.8,10.3,2.14,10.968
2003,5,25,23.2,0.1,4.57,5.656
2003,5,26,22.9,0,4.75,3.988
2003,5,27,23,0,4.79,3.426
2003,5,28,23.9,0,3.23,3.281
2003,5,29,25.6,0,3.68,2.864
2003,5,30,24.6,0,5.01,2.737
2003,5,31,24.4,0,5.09,2.484
2003,6,1,23.8,0,5.03,2.339
2003,6,2,24,0,4.87,2.484
2003,6,3,24.2,2.1,4.11,2.502
2003,6,4,24,0,4.02,2.248
2003,6,5,22.6,10.8,3.34,3.082
2003,6,6,21,23.2,2.11,7.251
2003,6,7,22.9,0.3,2.28,5.04
2003,6,8,22.4,2,2.14,3.463
2003,6,9,23.5,0.3,2.28,3.716
2003,6,10,23,2.9,2.17,3.263
2003,6,11,23.1,37.9,2.17,6.291
2003,6,12,23.4,0.4,4.15,7.396
2003,6,13,22.6,0.7,2.2,3.898
2003,6,14,21.6,21.6,2.62,5.674
2003,6,15,21.5,0,2.97,4.333
2003,6,16,23.5,0.1,4.49,3.263
2003,6,17,24.5,0,5,2.665
2003,6,18,24.5,0,4.76,2.665
2003,6,19,24.9,0,4.42,2.411
2003,6,20,25.9,0.3,2.43,2.339
2003,6,21,25.5,26.3,2.98,2.574
2003,6,22,25.7,4.8,3.53,3.009
2003,6,23,26.7,0.7,3.4,2.937
2003,6,24,27.4,0,3.12,2.465
2003,6,25,26.2,0.4,2.43,2.465
2003,6,26,26.1,13.1,3.43,2.375
2003,6,27,25.6,13.4,2.53,2.737
2003,6,28,25.6,1.1,2.37,2.792
2003,6,29,28,0.1,5.7,2.574
2003,6,30,28.2,0,5.87,2.266
2003,7,1,28,0,5.54,1.976
2003,7,2,27.8,0,5.24,1.771
2003,7,3,28.1,0,5.77,1.885
2003,7,4,28,0,5.41,1.766
2003,7,5,27.6,0,5.37,1.691
2003,7,6,27.7,0,5.26,1.651
2003,7,7,28.6,0,5.78,1.586
2003,7,8,28.3,0,5.49,1.757
2003,7,9,29.2,0,6.3,1.485
2003,7,10,28.4,0,5.65,1.483
2003,7,11,29.3,0.1,6.11,1.133
2003,7,12,29.1,0,5.77,0.943
2003,7,13,29.3,0,5.99,1.224
2003,7,14,29.5,0,6.21,1.195
2003,7,15,29.9,0,6.25,1.157
2003,7,16,29.4,0,5.99,0.921
2003,7,17,29.5,0,5.41,1.16
2003,7,18,29.6,0,5.1,1.173
2003,7,19,29.8,0,5.76,1.004
2003,7,20,29.1,0,5.83,1.019
2003,7,21,29.9,0,6.39,1.244
2003,7,22,30,0,5.9,1.251
2003,7,23,30.3,0,6.56,0.914
2003,7,24,30.9,0,5.3,0.453
2003,7,25,29.5,0,5.45,0.932
2003,7,26,29.8,0,6.03,0.689
2003,7,27,28.8,0.1,5.64,0.678
2003,7,28,28.4,0.1,5.65,0.785
2003,7,29,29.7,0,5.53,0.78
2003,7,30,30.6,0,5.99,0.607
2003,7,31,31.5,0,5.98,0.611
2003,8,1,31,0,5.98,0.838
2003,8,2,30.2,0.4,5.18,0.537
2003,8,3,29.3,0,5.62,0.709
2003,8,4,28.4,7.3,5.1,0.535
2003,8,5,26.7,0.2,3.03,0.538
2003,8,6,28.1,0.1,4.31,0.77
2003,8,7,28.7,0,5.73,0.872
2003,8,8,30.7,0,5.89,0.944
2003,8,9,30.3,0,5.75,0.95
2003,8,10,30.8,0,5.54,0.535
2003,8,11,27.5,6.7,3.85,0.419
2003,8,12,28.8,0,5.08,1.039
2003,8,13,26.7,32.1,3.88,1.94
2003,8,14,26.6,10,3.31,2.085
2003,8,15,26.9,1,3.05,2.393
2003,8,16,26.7,16.9,2.57,6.182
2003,8,17,27.8,0,3.72,2.266
2003,8,18,28.4,0,4.51,1.807
2003,8,19,28.5,0,5.4,1.574
2003,8,20,25.7,0.1,3.12,1.222
2003,8,21,26.5,8.5,3.3,1.572
2003,8,22,27.8,0,4.11,1.351
2003,8,23,27.7,0,5.35,1.003
2003,8,24,28.2,0,5.6,0.859
2003,8,25,28,0,4.58,0.973
2003,8,26,28.3,0,5.24,1.097
2003,8,27,28.9,0,5.73,1.108
2003,8,28,28.1,0,5.54,0.718
2003,8,29,28.8,0,5.47,1.119
2003,8,30,28.2,0,5.04,0.731
2003,8,31,28.8,0,4.81,0.441
2003,9,1,26.5,0.7,4.73,0.66
2003,9,2,27.6,0.1,4.08,0.689
2003,9,3,27.8,0.1,2.65,1.231
2003,9,4,27.9,0,3.55,1.137
2003,9,5,27.9,0,5.31,1.037
2003,9,6,26.9,0,4.85,0.885
2003,9,7,28.1,0,5.19,0.874
2003,9,8,27.9,0,5.18,0.959
2003,9,9,27.6,0,5.18,0.83
2003,9,10,25.2,0,3.85,0.785
2003,9,11,24.4,0,3.55,0.712
2003,9,12,24,0,4.42,0.625
2003,9,13,25,0,4.29,0.959
2003,9,14,25.3,15.1,3.88,0.981
2003,9,15,24.8,0.6,2.43,1.537
