y,m,d,Rainfall,Snowfall,Melt,Refreeze,Snowpack,Snowpack_ice,Eact,I,S_SOIL,S_UZ,S_LZ,QGW0,QGW1,QGW2,QGW,Qsim,Qobs
2001,6,12,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,56.883,2.397,0.004,0.000,0.261,0.000,0.261,0.275,0.18
2001,6,13,1.000,0.000,0.000,0.000,0.000,0.000,0.006,1.000,57.667,2.351,0.004,0.000,0.256,0.000,0.256,0.259,0.17
2001,6,14,0.000,5.763,0.000,0.000,5.763,5.763,0.003,0.000,57.663,2.120,0.004,0.000,0.231,0.000,0.231,0.244,0.17
2001,6,15,0.000,0.000,0.000,0.000,5.763,5.763,0.003,0.000,57.660,1.912,0.004,0.000,0.208,0.000,0.208,0.220,0.16
2001,6,16,0.000,0.000,0.000,0.000,5.763,5.763,0.000,0.000,57.660,1.724,0.004,0.000,0.187,0.000,0.188,0.198,0.15
2001,6,17,0.000,0.000,0.000,0.000,5.763,5.763,0.000,0.000,57.660,1.555,0.004,0.000,0.169,0.000,0.169,0.179,0.14
2001,6,18,0.000,1.153,0.000,0.000,6.915,6.915,0.000,0.000,57.660,1.402,0.004,0.000,0.152,0.000,0.153,0.161,0.13
2001,6,19,0.000,0.000,0.000,0.000,6.915,6.915,0.003,0.000,57.657,1.264,0.004,0.000,0.137,0.000,0.138,0.145,0.12
2001,6,20,0.000,1.153,0.000,0.000,8.068,8.068,0.003,0.000,57.654,1.140,0.004,0.000,0.124,0.000,0.124,0.131,0.11
2001,6,21,0.000,0.000,0.000,0.000,8.068,8.068,0.006,0.000,57.647,1.027,0.004,0.000,0.112,0.000,0.112,0.118,0.10
2001,6,22,0.000,0.000,0.000,0.000,8.068,8.068,0.013,0.000,57.635,0.926,0.004,0.000,0.101,0.000,0.101,0.107,0.09
2001,6,23,0.000,3.458,0.000,0.000,11.525,11.525,0.016,0.000,57.619,0.835,0.004,0.000,0.091,0.000,0.091,0.096,0.08
2001,6,24,0.000,0.000,0.000,0.000,11.525,11.525,0.022,0.000,57.596,0.753,0.004,0.000,0.082,0.000,0.082,0.087,0.07
2001,6,25,0.000,1.153,0.000,0.000,12.678,12.678,0.029,0.000,57.567,0.678,0.004,0.000,0.074,0.000,0.074,0.078,0.06
2001,6,26,0.000,1.153,0.000,0.000,13.831,13.831,0.038,0.000,57.529,0.611,0.004,0.000,0.067,0.000,0.067,0.071,0.06
2001,6,27,0.000,0.000,0.309,0.000,13.660,13.521,0.048,0.171,57.616,0.584,0.004,0.000,0.064,0.000,0.064,0.065,0.05
2001,6,28,2.000,0.000,6.223,0.000,7.373,7.299,0.058,8.287,64.076,2.121,0.004,0.000,0.231,0.000,0.231,0.147,0.05
2001,6,29,0.000,0.000,3.371,0.000,3.968,3.928,0.075,3.405,66.587,2.652,0.004,0.000,0.288,0.000,0.289,0.260,0.30
2001,6,30,1.000,0.000,2.088,0.000,1.858,1.839,0.092,3.110,68.822,3.098,0.004,0.000,0.337,0.000,0.337,0.313,0.38
2001,7,1,5.000,0.000,1.146,0.000,0.700,0.693,0.111,6.158,73.261,4.245,0.004,0.000,0.461,0.000,0.462,0.400,0.32
2001,7,2,0.000,24.203,0.000,0.000,24.903,24.897,0.134,0.000,73.127,3.828,0.004,0.000,0.416,0.000,0.417,0.439,0.24
2001,7,3,0.000,0.000,7.139,0.000,17.940,17.758,0.150,6.963,77.990,5.211,0.004,0.000,0.566,0.000,0.567,0.492,0.20
2001,7,4,0.000,0.000,10.750,0.000,7.080,7.008,0.182,10.860,85.397,7.650,0.004,0.000,0.832,0.000,0.832,0.700,0.64
2001,7,5,0.000,0.000,0.000,0.000,7.080,7.008,0.223,0.000,85.174,6.900,0.004,0.000,0.750,0.000,0.751,0.791,0.68
2001,7,6,0.000,0.000,0.204,0.000,6.874,6.804,0.250,0.206,85.062,6.285,0.004,0.000,0.683,0.000,0.684,0.717,0.61
2001,7,7,0.000,0.000,6.804,0.000,0.000,0.000,0.274,6.874,89.376,7.730,0.004,0.000,0.840,0.000,0.841,0.762,0.80
2001,7,8,0.000,10.373,0.000,0.000,10.373,10.373,0.317,0.000,89.059,6.972,0.004,0.000,0.758,0.000,0.758,0.800,0.76
2001,7,9,0.000,19.593,0.000,0.000,29.966,29.966,0.346,0.000,88.713,6.288,0.004,0.000,0.684,0.000,0.684,0.721,0.65
2001,7,10,0.000,0.000,0.000,0.000,29.966,29.966,0.379,0.000,88.334,5.671,0.004,0.000,0.617,0.000,0.617,0.650,0.56
2001,7,11,0.000,0.000,0.000,0.000,29.966,29.966,0.411,0.000,87.923,5.114,0.004,0.000,0.556,0.000,0.556,0.587,0.47
2001,7,12,0.000,6.915,0.000,0.000,36.881,36.881,0.444,0.000,87.479,4.612,0.004,0.000,0.501,0.000,0.502,0.529,0.41
2001,7,13,0.000,24.203,0.000,0.000,61.085,61.085,0.475,0.000,87.004,4.160,0.004,0.000,0.452,0.000,0.453,0.477,0.38
2001,7,14,0.000,19.593,0.000,0.000,80.678,80.678,0.511,0.000,86.492,3.751,0.004,0.000,0.408,0.000,0.408,0.430,0.36
2001,7,15,0.000,0.000,6.458,0.000,74.981,74.220,0.542,5.697,89.716,5.125,0.004,0.000,0.557,0.000,0.558,0.483,0.34
2001,7,16,0.000,0.000,7.636,0.000,67.267,66.584,0.602,7.714,94.102,7.081,0.004,0.000,0.770,0.000,0.770,0.664,0.76
2001,7,17,0.000,3.458,0.000,0.000,70.724,70.042,0.678,0.000,93.424,6.386,0.004,0.000,0.694,0.000,0.695,0.732,0.79
2001,7,18,0.000,81.831,0.000,0.000,152.555,151.873,0.715,0.000,92.709,5.760,0.004,0.000,0.626,0.000,0.627,0.661,0.68
2001,7,19,0.000,78.373,0.000,0.001,230.928,230.247,0.756,0.000,91.953,5.194,0.004,0.000,0.565,0.000,0.565,0.596,0.58
2001,7,20,0.000,1.153,0.000,0.000,232.081,231.400,0.795,0.000,91.158,4.685,0.004,0.000,0.509,0.000,0.510,0.537,0.50
2001,7,21,0.000,0.000,0.000,0.001,232.081,231.400,0.839,0.000,90.319,4.225,0.004,0.000,0.459,0.000,0.460,0.485,0.44
2001,7,22,0.000,1.153,0.000,0.000,233.233,232.553,0.876,0.000,89.442,3.810,0.004,0.000,0.414,0.000,0.415,0.437,0.41
2001,7,23,0.000,0.000,0.000,0.001,233.233,232.554,0.918,0.000,88.525,3.436,0.004,0.000,0.374,0.000,0.374,0.394,0.39
2001,7,24,0.000,0.000,0.000,0.000,233.233,232.554,0.957,0.000,87.568,3.099,0.004,0.000,0.337,0.000,0.337,0.356,0.37
2001,7,25,0.000,0.000,0.000,0.001,233.233,232.555,0.995,0.000,86.572,2.795,0.004,0.000,0.304,0.000,0.304,0.321,0.34
2001,7,26,0.000,1.153,0.000,0.001,234.386,233.709,1.037,0.000,85.535,2.520,0.004,0.000,0.274,0.000,0.274,0.289,0.32
2001,7,27,0.000,1.153,0.000,0.001,235.538,234.863,1.077,0.000,84.459,2.273,0.004,0.000,0.247,0.000,0.248,0.261,0.30
2001,7,28,0.000,1.153,0.000,0.000,236.691,236.016,1.115,0.000,83.344,2.049,0.004,0.000,0.223,0.000,0.223,0.235,0.28
2001,7,29,0.000,5.763,0.000,0.000,242.454,241.779,1.151,0.000,82.193,1.848,0.004,0.000,0.201,0.000,0.201,0.212,0.27
2001,7,30,0.000,41.492,0.000,0.000,283.945,283.271,1.185,0.000,81.008,1.666,0.004,0.000,0.181,0.000,0.182,0.191,0.25
2001,7,31,0.000,49.559,0.000,0.000,333.505,332.830,1.222,0.000,79.787,1.503,0.004,0.000,0.163,0.000,0.164,0.173,0.23
2001,8,1,3.000,0.000,17.762,0.000,318.299,315.068,1.256,18.206,91.107,6.432,0.004,0.000,0.699,0.000,0.700,0.432,0.22
2001,8,2,1.000,0.000,14.230,0.000,303.923,300.838,1.495,15.376,99.458,10.789,0.004,0.000,1.173,0.000,1.173,0.937,1.23
2001,8,3,0.000,0.000,5.673,0.000,298.191,295.165,1.699,5.732,101.213,11.785,0.004,0.000,1.281,0.000,1.282,1.227,1.59
2001,8,4,0.000,0.000,1.173,0.000,297.007,293.992,1.802,1.185,100.116,11.062,0.004,0.000,1.203,0.000,1.203,1.242,1.54
2001,8,5,0.000,0.000,0.000,0.000,297.007,293.992,1.849,0.000,98.267,9.977,0.004,0.000,1.085,0.000,1.085,1.144,1.37
2001,8,6,0.000,0.000,0.000,0.001,297.007,293.993,1.885,0.000,96.382,8.998,0.004,0.000,0.978,0.000,0.979,1.032,1.20
2001,8,7,0.000,0.000,0.000,0.000,297.007,293.994,1.919,0.000,94.463,8.116,0.004,0.000,0.882,0.000,0.883,0.931,1.05
2001,8,8,0.000,0.000,1.434,0.000,295.559,292.559,1.954,1.447,93.414,7.809,0.004,0.000,0.849,0.000,0.849,0.866,0.99
2001,8,9,0.000,2.305,0.000,0.000,297.864,294.865,1.999,0.000,91.415,7.043,0.004,0.000,0.766,0.000,0.766,0.808,0.88
2001,8,10,0.000,2.305,0.000,0.000,300.169,297.170,2.028,0.000,89.387,6.352,0.004,0.000,0.691,0.000,0.691,0.729,0.76
2001,8,11,6.000,0.000,0.911,0.000,299.297,296.259,2.052,6.872,91.789,7.910,0.004,0.000,0.860,0.000,0.860,0.776,0.72
2001,8,12,0.000,0.000,0.000,0.000,299.297,296.259,2.178,0.000,89.610,7.134,0.004,0.000,0.776,0.000,0.776,0.818,0.63
2001,8,13,0.000,0.000,0.000,0.000,299.297,296.260,2.196,0.000,87.414,6.434,0.004,0.000,0.699,0.000,0.700,0.738,0.55
2001,8,14,0.000,0.000,0.000,0.000,299.297,296.260,2.210,0.000,85.204,5.803,0.004,0.000,0.631,0.000,0.631,0.666,0.49
2001,8,15,0.000,8.068,0.000,0.000,307.365,304.328,2.225,0.000,82.979,5.233,0.004,0.000,0.569,0.000,0.569,0.600,0.46
2001,8,16,0.000,25.356,0.000,0.000,332.721,329.684,2.232,0.000,80.747,4.720,0.004,0.000,0.513,0.000,0.514,0.541,0.43
2001,8,17,0.000,11.525,0.000,0.001,344.246,341.210,2.239,0.000,78.508,4.257,0.004,0.000,0.463,0.000,0.463,0.488,0.41
2001,8,18,0.000,1.153,0.000,0.001,345.399,342.363,2.242,0.000,76.266,3.839,0.004,0.000,0.417,0.000,0.418,0.440,0.38
2001,8,19,0.000,4.610,0.000,0.001,350.009,346.974,2.241,0.000,74.025,3.462,0.004,0.000,0.376,0.000,0.377,0.397,0.36
2001,8,20,0.000,6.915,0.000,0.000,356.924,353.890,2.237,0.000,71.788,3.122,0.004,0.000,0.339,0.000,0.340,0.358,0.34
2001,8,21,0.000,4.610,0.000,0.000,361.535,358.500,2.233,0.000,69.555,2.816,0.004,0.000,0.306,0.000,0.307,0.323,0.32
2001,8,22,6.000,0.000,0.649,0.000,361.520,357.851,2.222,6.014,71.757,3.974,0.004,0.000,0.432,0.000,0.432,0.369,0.31
2001,8,23,3.000,0.000,1.696,0.000,359.807,356.155,2.356,4.713,72.823,4.748,0.004,0.000,0.516,0.000,0.517,0.475,0.31
2001,8,24,0.000,0.000,5.595,0.000,354.155,350.560,2.451,5.652,74.450,5.703,0.004,0.000,0.620,0.000,0.620,0.569,0.51
2001,8,25,0.000,2.305,0.000,0.000,356.460,352.865,2.572,0.000,71.878,5.143,0.004,0.000,0.559,0.000,0.560,0.590,0.49
2001,8,26,0.000,25.356,0.000,0.000,381.816,378.222,2.547,0.000,69.331,4.639,0.004,0.000,0.504,0.000,0.505,0.532,0.41
2001,8,27,0.000,16.136,0.000,0.001,397.951,394.358,2.518,0.000,66.813,4.183,0.004,0.000,0.455,0.000,0.455,0.480,0.37
2001,8,28,0.000,16.136,0.000,0.000,414.087,410.494,2.486,0.000,64.327,3.773,0.004,0.000,0.410,0.000,0.411,0.433,0.35
2001,8,29,0.000,49.559,0.000,0.000,463.646,460.053,2.454,0.000,61.873,3.402,0.004,0.000,0.370,0.000,0.370,0.390,0.33
2001,8,30,0.000,23.051,0.000,0.000,486.697,483.104,2.415,0.000,59.457,3.068,0.004,0.000,0.334,0.000,0.334,0.352,0.31
2001,8,31,0.000,5.763,0.000,0.000,492.460,488.867,2.377,0.000,57.080,2.767,0.004,0.000,0.301,0.000,0.301,0.318,0.29
2001,9,1,0.000,0.000,0.000,0.000,492.460,488.868,2.333,0.000,54.748,2.495,0.004,0.000,0.271,0.000,0.272,0.287,0.27
2001,9,2,0.000,0.000,0.000,0.000,492.460,488.868,2.289,0.000,52.459,2.250,0.004,0.000,0.245,0.000,0.245,0.258,0.25
2001,9,3,0.000,0.000,0.000,0.001,492.460,488.869,2.240,0.000,50.219,2.029,0.004,0.000,0.221,0.000,0.221,0.233,0.24
2001,9,4,0.000,0.000,0.000,0.000,492.460,488.869,2.192,0.000,48.027,1.830,0.004,0.000,0.199,0.000,0.199,0.210,0.22
2001,9,5,0.000,0.000,0.000,0.000,492.460,488.869,2.141,0.000,45.886,1.650,0.004,0.000,0.179,0.000,0.180,0.190,0.21
2001,9,6,0.000,0.000,0.885,0.000,492.460,487.984,2.089,0.000,43.797,1.488,0.004,0.000,0.162,0.000,0.162,0.171,0.19
2001,9,7,0.000,0.000,0.309,0.000,492.460,487.675,2.035,0.000,41.762,1.341,0.004,0.000,0.146,0.000,0.146,0.154,0.19
2001,9,8,0.000,0.000,7.714,0.000,484.882,479.961,1.980,7.578,46.239,2.220,0.004,0.000,0.241,0.000,0.242,0.194,0.19
2001,9,9,1.000,0.000,0.309,0.000,484.570,479.651,2.236,1.312,45.098,2.199,0.004,0.000,0.239,0.000,0.239,0.241,0.25
2001,9,10,0.000,1.153,0.000,0.000,485.722,480.804,2.223,0.000,42.875,1.983,0.004,0.000,0.216,0.000,0.216,0.228,0.24
2001,9,11,0.000,6.915,0.000,0.000,492.638,487.720,2.154,0.000,40.721,1.788,0.004,0.000,0.194,0.000,0.195,0.205,0.22
2001,9,12,10.000,0.000,0.754,0.000,491.959,486.966,2.084,10.679,47.781,2.996,0.004,0.000,0.326,0.000,0.326,0.261,0.20
2001,9,13,0.000,0.000,0.000,0.000,491.959,486.966,2.491,0.000,45.290,2.702,0.004,0.000,0.294,0.000,0.294,0.310,0.20
2001,9,14,0.000,1.153,0.000,0.000,493.111,488.119,2.403,0.000,42.887,2.437,0.004,0.000,0.265,0.000,0.265,0.280,0.19
2001,9,15,0.000,2.305,0.000,0.000,495.417,490.424,2.316,0.000,40.571,2.197,0.004,0.000,0.239,0.000,0.239,0.252,0.17
2001,9,16,0.000,2.305,0.000,0.000,497.722,492.729,2.229,0.000,38.341,1.981,0.004,0.000,0.215,0.000,0.216,0.228,0.16
2001,9,17,0.000,0.000,0.000,0.000,497.722,492.729,2.145,0.000,36.196,1.787,0.004,0.000,0.194,0.000,0.195,0.205,0.15
2001,9,18,0.000,0.000,0.000,0.000,497.722,492.729,2.059,0.000,34.137,1.611,0.004,0.000,0.175,0.000,0.176,0.185,0.14
2001,9,19,0.000,0.000,0.000,0.000,497.722,492.729,1.974,0.000,32.162,1.453,0.004,0.000,0.158,0.000,0.158,0.167,0.13
2001,9,20,0.000,0.000,3.240,0.000,494.509,489.489,1.890,3.213,33.132,1.628,0.004,0.000,0.177,0.000,0.177,0.168,0.12
2001,9,21,0.000,0.000,7.191,0.000,487.244,482.298,1.979,7.265,37.593,2.212,0.004,0.000,0.241,0.000,0.241,0.209,0.12
2001,9,22,0.000,0.000,12.738,0.000,474.375,469.560,2.280,12.869,46.493,3.518,0.004,0.000,0.382,0.000,0.383,0.312,0.14
2001,9,23,0.000,0.000,5.359,0.000,468.961,464.201,2.864,5.414,48.138,3.989,0.004,0.000,0.434,0.000,0.434,0.408,0.30
2001,9,24,0.000,0.000,7.898,0.000,460.982,456.303,3.011,7.978,51.718,4.848,0.004,0.000,0.527,0.000,0.528,0.481,0.39
2001,9,25,0.000,0.000,1.068,0.000,459.903,455.235,3.284,1.079,49.310,4.556,0.004,0.000,0.495,0.000,0.496,0.512,0.38
2001,9,26,0.000,0.000,0.000,0.000,459.903,455.235,3.177,0.000,46.133,4.109,0.004,0.000,0.447,0.000,0.447,0.471,0.31
2001,9,27,0.000,0.000,0.000,0.000,459.903,455.236,3.016,0.000,43.117,3.706,0.004,0.000,0.403,0.000,0.403,0.425,0.27
2001,9,28,0.000,19.593,0.000,0.000,479.497,474.829,2.859,0.000,40.258,3.342,0.004,0.000,0.363,0.000,0.364,0.384,0.25
2001,9,29,0.000,0.000,0.000,0.000,479.497,474.830,2.708,0.000,37.550,3.014,0.004,0.000,0.328,0.000,0.328,0.346,0.24
2001,9,30,0.000,13.831,0.000,0.000,493.327,488.660,2.561,0.000,34.989,2.718,0.004,0.000,0.296,0.000,0.296,0.312,0.22
2001,10,1,0.000,0.000,0.518,0.000,493.147,488.142,2.417,0.180,32.730,2.471,0.004,0.000,0.269,0.000,0.269,0.282,0.21
2001,10,2,0.000,0.000,5.542,0.000,487.548,482.599,2.292,5.599,35.409,2.794,0.004,0.000,0.304,0.000,0.304,0.287,0.20
2001,10,3,0.000,0.000,4.914,0.000,482.583,477.685,2.511,4.965,37.255,3.068,0.004,0.000,0.334,0.000,0.334,0.319,0.22
2001,10,4,0.000,0.000,6.301,0.000,476.217,471.383,2.677,6.366,40.117,3.512,0.004,0.000,0.382,0.000,0.382,0.358,0.24
2001,10,5,0.000,0.000,10.279,0.000,465.833,461.105,2.919,10.384,46.115,4.491,0.004,0.000,0.488,0.000,0.489,0.435,0.39
2001,10,6,0.000,0.000,9.232,0.000,456.506,451.873,3.398,9.327,50.499,5.443,0.004,0.000,0.592,0.000,0.592,0.540,0.50
2001,10,7,0.000,0.000,10.017,0.000,446.386,441.856,3.766,10.120,54.994,6.585,0.004,0.000,0.716,0.000,0.716,0.654,0.62
2001,10,8,0.000,0.000,10.017,0.000,436.267,431.839,4.150,10.120,58.916,7.786,0.004,0.000,0.846,0.000,0.847,0.782,0.75
2001,10,9,0.000,0.000,12.712,0.000,423.424,419.126,4.499,12.843,64.449,9.557,0.004,0.000,1.039,0.000,1.039,0.943,0.93
2001,10,10,0.000,0.000,14.858,0.000,408.414,404.269,4.978,15.010,70.842,11.902,0.004,0.000,1.294,0.000,1.294,1.167,1.18
2001,10,11,0.000,0.000,15.407,0.000,392.849,388.861,5.531,15.565,76.673,14.525,0.004,0.000,1.579,0.000,1.580,1.437,1.47
2001,10,12,0.000,0.000,20.431,0.000,372.208,368.430,6.054,20.641,85.161,18.602,0.004,0.000,2.022,0.000,2.023,1.801,1.89
2001,10,13,0.000,0.000,19.411,0.000,352.598,349.019,6.795,19.610,91.445,22.668,0.004,0.000,2.464,0.000,2.465,2.244,2.35
2001,10,14,0.000,0.000,20.902,0.000,331.481,328.117,7.378,21.117,97.557,27.324,0.004,0.000,2.970,0.000,2.971,2.718,2.85
2001,10,15,0.000,0.000,19.489,0.000,311.792,308.627,7.952,19.689,101.639,31.548,0.004,0.000,3.430,0.000,3.430,3.200,3.33
2001,10,16,0.000,0.000,18.861,0.000,292.737,289.766,8.369,19.055,104.562,35.456,0.004,0.000,3.854,0.000,3.855,3.643,3.77
2001,10,17,0.000,0.000,20.039,0.000,272.493,269.727,8.697,20.244,107.591,39.662,0.004,0.000,4.312,0.000,4.312,4.084,4.22
2001,10,18,0.000,0.000,19.542,0.000,252.751,250.185,9.039,19.742,109.714,43.512,0.004,0.000,4.730,0.000,4.731,4.521,4.65
2001,10,19,0.000,0.000,13.497,0.000,239.115,236.688,9.302,13.636,107.987,44.712,0.004,0.000,4.861,0.000,4.861,4.796,4.84
2001,10,20,0.000,0.000,4.836,0.000,234.230,231.852,9.245,4.886,101.495,42.251,0.004,0.000,4.593,0.000,4.594,4.727,4.67
2001,10,21,0.000,0.000,11.901,0.000,222.207,219.951,8.768,12.023,99.860,42.518,0.004,0.000,4.622,0.000,4.623,4.608,4.63
2001,10,22,0.000,0.000,18.364,0.000,203.654,201.587,8.705,18.552,102.300,45.030,0.004,0.000,4.895,0.000,4.896,4.759,4.83
2001,10,23,0.000,0.000,7.871,0.000,195.702,193.716,8.997,7.952,97.992,43.557,0.004,0.000,4.735,0.000,4.736,4.816,4.77
2001,10,24,0.000,0.000,20.458,0.000,175.035,173.258,8.694,20.667,101.889,46.570,0.004,0.000,5.063,0.000,5.063,4.899,4.97
2001,10,25,0.000,0.000,29.145,0.000,145.591,144.113,9.119,29.444,110.186,52.853,0.004,0.000,5.746,0.000,5.746,5.405,5.55
2001,10,26,0.000,0.000,26.267,0.000,119.055,117.847,9.941,26.536,114.929,58.360,0.004,0.000,6.344,0.000,6.345,6.045,6.15
2001,10,27,0.000,0.000,11.352,0.000,107.587,106.495,10.458,11.468,110.565,57.484,0.004,0.000,6.249,0.000,6.250,6.297,6.21
2001,10,28,0.000,0.000,3.789,0.000,103.759,102.706,10.141,3.828,102.537,53.395,0.004,0.000,5.805,0.000,5.805,6.027,5.85
2001,10,29,0.000,0.000,9.468,0.000,94.195,93.239,9.478,9.565,98.687,51.709,0.004,0.000,5.621,0.000,5.622,5.713,5.61
2001,10,30,0.000,0.000,18.783,0.000,75.219,74.456,9.188,18.975,101.000,53.381,0.004,0.000,5.803,0.000,5.803,5.713,5.70
2001,10,31,0.000,0.000,22.786,0.000,52.199,51.669,9.476,23.020,105.233,56.544,0.004,0.000,6.147,0.000,6.147,5.975,5.99
2001,11,1,0.000,0.000,21.792,0.000,30.184,29.877,9.943,22.015,107.975,59.415,0.004,0.000,6.459,0.000,6.460,6.303,6.29
2001,11,2,0.000,0.000,21.347,0.000,8.618,8.530,10.274,21.566,109.854,62.078,0.004,0.000,6.749,0.000,6.749,6.604,6.57
2001,11,3,0.000,0.000,8.530,0.000,0.000,0.000,10.526,8.618,104.110,59.451,0.004,0.000,6.463,0.000,6.463,6.606,6.79
2001,11,4,0.000,0.000,0.000,0.000,0.000,0.000,10.045,0.000,94.065,53.621,0.004,0.000,5.829,0.000,5.830,6.146,6.89
2001,11,5,0.000,0.000,0.000,0.000,0.000,0.000,9.133,0.000,84.932,48.363,0.004,0.000,5.258,0.000,5.258,5.544,6.36
2001,11,6,0.000,0.000,0.000,0.000,0.000,0.000,8.298,0.000,76.634,43.621,0.004,0.000,4.742,0.000,4.742,5.000,5.71
2001,11,7,0.000,0.000,0.000,0.000,0.000,0.000,7.534,0.000,69.100,39.343,0.004,0.000,4.277,0.000,4.277,4.510,5.13
2001,11,8,0.000,0.000,0.000,0.000,0.000,0.000,6.836,0.000,62.264,35.485,0.004,0.000,3.858,0.000,3.858,4.068,4.60
2001,11,9,0.000,0.000,0.000,0.000,0.000,0.000,6.197,0.000,56.067,32.005,0.004,0.000,3.479,0.000,3.480,3.669,4.13
2001,11,10,0.000,0.000,0.000,0.000,0.000,0.000,5.612,0.000,50.455,28.867,0.004,0.000,3.138,0.000,3.139,3.309,3.71
2001,11,11,0.000,0.000,0.000,0.000,0.000,0.000,5.078,0.000,45.377,26.036,0.004,0.000,2.830,0.000,2.831,2.985,3.32
2001,11,12,0.000,0.000,0.000,0.000,0.000,0.000,4.592,0.000,40.785,23.483,0.004,0.000,2.553,0.000,2.553,2.692,2.98
2001,11,13,0.000,0.000,0.000,0.000,0.000,0.000,4.148,0.000,36.637,21.180,0.004,0.000,2.302,0.000,2.303,2.428,2.67
2001,11,14,0.000,0.000,0.000,0.000,0.000,0.000,3.746,0.000,32.891,19.103,0.004,0.000,2.077,0.000,2.077,2.190,2.40
2001,11,15,0.000,0.000,0.000,0.000,0.000,0.000,3.380,0.000,29.512,17.229,0.004,0.000,1.873,0.000,1.873,1.975,2.15
2001,11,16,0.000,0.000,0.000,0.000,0.000,0.000,3.047,0.000,26.465,15.539,0.004,0.000,1.689,0.000,1.690,1.782,1.92
2001,11,17,0.000,0.000,0.000,0.000,0.000,0.000,2.744,0.000,23.720,14.015,0.004,0.000,1.524,0.000,1.524,1.607,1.72
2001,11,18,0.000,0.000,0.000,0.000,0.000,0.000,2.471,0.000,21.249,12.641,0.004,0.000,1.374,0.000,1.375,1.449,1.54
2001,11,19,0.000,0.000,0.000,0.000,0.000,0.000,2.223,0.000,19.026,11.401,0.004,0.000,1.239,0.000,1.240,1.307,1.38
2001,11,20,0.000,0.000,0.000,0.000,0.000,0.000,1.998,0.000,17.027,10.282,0.004,0.000,1.118,0.000,1.118,1.179,1.23
2001,11,21,0.000,0.000,0.000,0.000,0.000,0.000,1.796,0.000,15.232,9.274,0.004,0.000,1.008,0.000,1.009,1.063,1.10
2001,11,22,0.000,0.000,0.000,0.000,0.000,0.000,1.612,0.000,13.619,8.364,0.004,0.000,0.909,0.000,0.910,0.959,0.98
2001,11,23,0.000,0.000,0.000,0.000,0.000,0.000,1.447,0.000,12.172,7.544,0.004,0.000,0.820,0.000,0.821,0.865,0.87
2001,11,24,0.000,0.000,0.000,0.000,0.000,0.000,1.298,0.000,10.874,6.804,0.004,0.000,0.740,0.000,0.740,0.780,0.79
2001,11,25,0.000,0.000,0.000,0.000,0.000,0.000,1.164,0.000,9.711,6.136,0.004,0.000,0.667,0.000,0.668,0.704,0.74
2001,11,26,0.000,0.000,0.000,0.000,0.000,0.000,1.042,0.000,8.668,5.534,0.004,0.000,0.602,0.000,0.602,0.635,0.70
2001,11,27,0.000,0.000,0.000,0.000,0.000,0.000,0.933,0.000,7.735,4.991,0.004,0.000,0.543,0.000,0.543,0.573,0.66
2001,11,28,0.000,0.000,0.000,0.000,0.000,0.000,0.835,0.000,6.900,4.501,0.004,0.000,0.489,0.000,0.490,0.516,0.63
2001,11,29,0.000,0.000,0.000,0.000,0.000,0.000,0.747,0.000,6.152,4.059,0.004,0.000,0.441,0.000,0.442,0.466,0.59
2001,11,30,0.000,0.000,0.000,0.000,0.000,0.000,0.668,0.000,5.484,3.661,0.004,0.000,0.398,0.000,0.398,0.420,0.56
2001,12,1,0.000,0.000,0.000,0.000,0.000,0.000,0.597,0.000,4.887,3.302,0.004,0.000,0.359,0.000,0.359,0.379,0.53
2001,12,2,0.000,0.000,0.000,0.000,0.000,0.000,0.533,0.000,4.354,2.977,0.004,0.000,0.324,0.000,0.324,0.342,0.50
2001,12,3,0.000,0.000,0.000,0.000,0.000,0.000,0.476,0.000,3.878,2.685,0.004,0.000,0.292,0.000,0.292,0.308,0.47
2001,12,4,0.000,0.000,0.000,0.000,0.000,0.000,0.425,0.000,3.454,2.421,0.004,0.000,0.263,0.000,0.264,0.278,0.45
2001,12,5,0.000,0.000,0.000,0.000,0.000,0.000,0.379,0.000,3.075,2.183,0.004,0.000,0.237,0.000,0.238,0.251,0.42
2001,12,6,0.000,0.000,0.000,0.000,0.000,0.000,0.338,0.000,2.737,1.969,0.004,0.000,0.214,0.000,0.215,0.226,0.40
2001,12,7,0.000,0.000,0.000,0.000,0.000,0.000,0.301,0.000,2.436,1.775,0.004,0.000,0.193,0.000,0.193,0.204,0.37
2001,12,8,0.000,0.000,0.000,0.000,0.000,0.000,0.268,0.000,2.167,1.601,0.004,0.000,0.174,0.000,0.175,0.184,0.35
2001,12,9,0.000,0.000,0.000,0.000,0.000,0.000,0.239,0.000,1.928,1.444,0.004,0.000,0.157,0.000,0.157,0.166,0.33
2001,12,10,0.000,0.000,0.000,0.000,0.000,0.000,0.213,0.000,1.715,1.302,0.004,0.000,0.142,0.000,0.142,0.150,0.31
2001,12,11,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,1.525,1.174,0.004,0.000,0.128,0.000,0.128,0.135,0.29
2001,12,12,0.000,0.000,0.000,0.000,0.000,0.000,0.169,0.000,1.356,1.058,0.004,0.000,0.115,0.000,0.115,0.122,0.28
2001,12,13,0.000,0.000,0.000,0.000,0.000,0.000,0.150,0.000,1.206,0.954,0.004,0.000,0.104,0.000,0.104,0.110,0.26
